f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-44.284,24.594,-57.112,-0.487,0.270,-0.628,0.350,0.357,0.409,-0.720,1.321,-0.651,0.000,3.000,0.000,-0.634,0.273,-0.852,0.341,0.294,0.386,0.335,0.294,0.371,0.095,0.647,0.327,1.134,2.401,1.324,Touching
-26.566,22.613,-69.857,-0.292,0.248,-0.768,0.279,0.389,0.312,-0.956,1.564,-0.407,0.000,3.000,0.000,-0.087,0.080,-0.967,0.261,0.345,0.279,0.225,0.333,0.232,-0.621,0.605,0.848,1.540,1.927,2.015,Touching
-35.679,23.612,-64.979,-0.392,0.259,-0.714,0.351,0.309,0.311,-0.895,1.190,-0.436,6.000,3.000,0.000,-0.477,0.256,-0.838,0.340,0.256,0.295,0.339,0.256,0.289,-0.053,0.633,0.253,1.170,2.424,1.419,Touching
-34.867,2.009,-70.461,-0.387,0.022,-0.783,0.345,0.286,0.313,-0.890,12.796,-0.399,4.000,4.000,0.000,-0.396,-0.062,-0.969,0.336,0.223,0.294,0.336,0.205,0.265,0.020,0.772,0.414,1.117,2.853,1.402,Touching
-35.692,26.542,-56.627,-0.397,0.295,-0.629,0.343,0.307,0.440,-0.865,1.042,-0.700,2.000,5.000,4.000,-0.325,0.389,-0.803,0.331,0.255,0.419,0.331,0.247,0.409,0.005,0.760,0.204,1.150,3.655,1.281,Touching
-38.245,45.984,-49.933,-0.420,0.505,-0.549,0.374,0.296,0.312,-0.889,0.585,-0.568,4.000,0.000,2.000,-0.317,0.489,-0.445,0.362,0.223,0.292,0.361,0.222,0.285,-0.091,0.100,0.079,1.143,2.227,1.436,Touching
-34.204,-2.063,-72.232,-0.376,-0.023,-0.794,0.295,0.333,0.332,-0.785,-14.673,-0.418,1.000,10.000,0.000,-0.369,-0.003,-0.974,0.259,0.251,0.305,0.259,0.250,0.281,-0.317,0.393,0.400,1.860,2.776,1.624,Touching
-39.755,27.241,-56.767,-0.442,0.303,-0.631,0.369,0.292,0.371,-0.835,0.965,-0.588,5.000,3.000,0.000,-0.586,0.314,-0.420,0.349,0.222,0.358,0.336,0.221,0.351,0.121,0.522,-0.064,1.301,2.875,1.233,Touching
-35.742,30.431,-55.364,-0.393,0.334,-0.608,0.361,0.263,0.420,-0.920,0.786,-0.690,2.000,2.000,1.000,-0.366,0.326,-0.736,0.349,0.231,0.400,0.349,0.231,0.398,-0.008,0.407,0.179,1.174,2.150,1.283,Touching
-29.665,35.975,-59.940,-0.330,0.400,-0.666,0.302,0.358,0.373,-0.915,0.895,-0.560,4.000,3.000,1.000,-0.288,0.516,-0.815,0.284,0.333,0.349,0.284,0.328,0.342,-0.140,-0.047,0.305,1.337,1.395,1.359,Touching
-21.572,33.557,-71.249,-0.240,0.373,-0.792,0.265,0.340,0.286,-1.104,0.912,-0.361,11.000,6.000,0.000,-0.100,0.251,-0.976,0.243,0.320,0.250,0.234,0.317,0.213,-0.493,0.203,0.908,1.609,1.317,2.153,Touching
-39.258,6.142,-63.654,-0.431,0.067,-0.699,0.368,0.296,0.353,-0.853,4.389,-0.505,5.000,6.000,0.000,-0.662,0.005,-0.806,0.353,0.216,0.342,0.333,0.200,0.339,0.236,0.856,0.062,1.225,3.699,1.173,Touching
-28.289,7.565,-80.213,-0.311,0.083,-0.881,0.340,0.237,0.256,-1.094,2.847,-0.291,12.000,11.000,0.000,-0.113,0.007,-0.991,0.323,0.187,0.223,0.308,0.169,0.193,-0.356,0.906,0.593,1.332,3.151,1.976,Touching
-29.864,8.374,-73.158,-0.328,0.092,-0.804,0.329,0.309,0.315,-1.001,3.354,-0.392,3.000,1.000,0.000,-0.417,0.050,-0.983,0.311,0.229,0.292,0.310,0.220,0.264,-0.193,0.839,0.423,1.498,3.036,1.570,Touching
-23.906,32.741,-66.878,-0.263,0.360,-0.735,0.269,0.357,0.346,-1.026,0.992,-0.471,7.000,3.000,0.000,-0.173,0.421,-0.957,0.252,0.336,0.318,0.245,0.333,0.278,-0.317,-0.021,0.633,1.414,1.285,1.614,Touching
-27.257,67.711,-45.142,-0.300,0.744,-0.496,0.286,0.202,0.227,-0.955,0.271,-0.457,3.000,0.000,0.000,-0.195,0.730,-0.581,0.275,0.145,0.209,0.271,0.144,0.200,-0.190,0.046,0.394,1.219,3.185,1.492,Touching
-22.967,38.560,-67.833,-0.252,0.424,-0.745,0.277,0.244,0.306,-1.098,0.576,-0.410,5.000,0.000,0.000,-0.053,0.362,-0.960,0.263,0.209,0.278,0.239,0.201,0.234,-0.446,0.733,0.766,1.332,2.149,1.797,Touching
-30.901,36.899,-62.100,-0.340,0.405,-0.682,0.318,0.213,0.337,-0.937,0.526,-0.493,4.000,0.000,0.000,-0.213,0.322,-0.859,0.306,0.186,0.322,0.302,0.171,0.300,-0.204,0.727,0.348,1.268,1.923,1.288,Touching
-29.835,38.066,-61.810,-0.328,0.418,-0.679,0.324,0.184,0.339,-0.990,0.441,-0.499,5.000,0.000,0.000,-0.208,0.365,-0.896,0.310,0.153,0.317,0.306,0.147,0.298,-0.211,0.804,0.431,1.275,2.746,1.436,Touching
-34.758,40.100,-52.848,-0.382,0.441,-0.581,0.331,0.207,0.433,-0.868,0.470,-0.746,7.000,0.000,0.000,-0.513,0.468,-0.751,0.317,0.181,0.410,0.313,0.180,0.401,0.116,0.099,0.257,1.197,1.686,1.300,Touching
-37.828,31.750,-60.014,-0.416,0.349,-0.659,0.349,0.193,0.362,-0.840,0.554,-0.549,5.000,0.000,0.000,-0.497,0.237,-0.874,0.331,0.161,0.345,0.330,0.139,0.332,0.029,1.161,0.246,1.264,2.944,1.300,Touching
-28.989,38.653,-60.532,-0.319,0.425,-0.665,0.313,0.241,0.405,-0.982,0.568,-0.608,4.000,0.000,2.000,-0.295,0.317,-0.926,0.285,0.219,0.366,0.284,0.209,0.322,-0.383,0.546,0.722,1.609,1.712,1.831,Touching
-31.066,54.719,-46.361,-0.345,0.608,-0.515,0.356,0.270,0.307,-1.032,0.444,-0.597,4.000,0.000,2.000,-0.233,0.632,-0.608,0.341,0.208,0.287,0.341,0.203,0.282,-0.146,-0.429,0.256,1.277,2.239,1.429,Touching
-23.163,31.473,-74.063,-0.257,0.350,-0.823,0.324,0.140,0.212,-1.259,0.400,-0.258,6.000,0.000,0.000,-0.040,0.286,-0.946,0.289,0.118,0.180,0.235,0.105,0.156,-0.896,1.044,1.033,2.031,2.775,2.653,Touching
-33.750,37.296,-53.762,-0.375,0.414,-0.597,0.281,0.383,0.388,-0.749,0.925,-0.649,2.000,3.000,0.000,-0.536,0.507,-0.668,0.269,0.352,0.368,0.259,0.350,0.366,0.156,-0.071,0.181,1.225,1.437,1.286,Touching
-34.919,32.357,-60.931,-0.388,0.360,-0.677,0.325,0.294,0.324,-0.838,0.819,-0.479,2.000,0.000,0.000,-0.482,0.265,-0.749,0.308,0.237,0.315,0.306,0.220,0.313,-0.006,1.027,0.083,1.308,2.925,1.147,Touching
-35.874,43.784,-48.727,-0.394,0.481,-0.535,0.324,0.294,0.423,-0.822,0.611,-0.790,2.000,0.000,1.000,-0.451,0.464,-0.495,0.296,0.259,0.399,0.293,0.258,0.398,0.025,0.223,0.002,1.405,1.641,1.252,Touching
-28.802,38.747,-61.618,-0.317,0.426,-0.677,0.328,0.400,0.230,-1.036,0.939,-0.340,8.000,1.000,0.000,-0.159,0.584,-0.796,0.317,0.332,0.205,0.312,0.278,0.177,-0.169,-0.904,0.596,1.190,2.547,1.832,Touching
-30.623,40.964,-61.252,-0.337,0.450,-0.673,0.321,0.406,0.177,-0.953,0.901,-0.264,4.000,1.000,0.000,-0.206,0.662,-0.677,0.308,0.364,0.142,0.304,0.326,0.142,-0.138,-0.713,-0.270,1.199,1.907,2.124,Touching
-19.380,35.333,-74.311,-0.213,0.388,-0.817,0.267,0.270,0.215,-1.255,0.695,-0.263,6.000,1.000,0.000,-0.020,0.516,-0.837,0.247,0.214,0.160,0.224,0.174,0.156,-0.485,-1.466,0.155,1.554,3.912,2.361,Touching
-25.569,42.475,-63.235,-0.284,0.472,-0.703,0.344,0.170,0.312,-1.210,0.361,-0.444,6.000,0.000,0.000,-0.009,0.448,-0.806,0.325,0.147,0.279,0.298,0.144,0.264,-0.456,0.496,0.571,1.394,1.792,1.731,Touching
-23.940,37.358,-66.912,-0.263,0.411,-0.735,0.325,0.241,0.350,-1.234,0.587,-0.476,5.000,0.000,0.000,-0.028,0.270,-0.957,0.303,0.217,0.303,0.268,0.205,0.258,-0.584,0.578,0.952,1.574,1.766,2.218,Touching
-25.693,10.237,-74.707,-0.282,0.112,-0.821,0.305,0.213,0.346,-1.081,1.893,-0.421,5.000,1.000,0.000,-0.091,0.192,-0.974,0.292,0.164,0.296,0.276,0.135,0.244,-0.333,-1.377,0.980,1.253,3.576,2.304,Touching
-34.637,50.487,-49.580,-0.381,0.555,-0.545,0.337,0.344,0.146,-0.886,0.620,-0.268,2.000,2.000,0.000,-0.319,0.752,-0.608,0.323,0.306,0.132,0.322,0.272,0.129,-0.145,-0.689,0.135,1.259,1.961,1.751,Touching
-32.543,50.760,-49.162,-0.362,0.564,-0.546,0.325,0.234,0.347,-0.898,0.414,-0.635,4.000,0.000,0.000,-0.499,0.558,-0.630,0.311,0.186,0.330,0.306,0.185,0.323,0.045,0.348,0.194,1.246,2.230,1.284,Touching
-31.823,57.329,-44.896,-0.350,0.630,-0.493,0.361,0.217,0.267,-1.032,0.344,-0.541,8.000,0.000,0.000,-0.192,0.723,-0.628,0.347,0.194,0.252,0.341,0.173,0.242,-0.216,-0.505,0.150,1.236,1.745,1.371,Touching
-37.938,21.713,-67.375,-0.417,0.239,-0.740,0.331,0.225,0.269,-0.793,0.945,-0.364,6.000,3.000,0.000,-0.552,0.310,-0.908,0.302,0.199,0.248,0.284,0.194,0.242,0.131,-0.414,0.291,1.478,1.788,1.587,Touching
-30.754,32.898,-70.041,-0.338,0.362,-0.770,0.352,0.216,0.251,-1.043,0.597,-0.326,6.000,1.000,0.000,-0.192,0.449,-0.867,0.342,0.181,0.223,0.336,0.162,0.203,-0.149,-0.841,0.281,1.146,2.618,1.689,Touching
-26.166,40.149,-64.355,-0.288,0.441,-0.707,0.337,0.233,0.323,-1.173,0.529,-0.457,6.000,1.000,0.000,-0.028,0.475,-0.873,0.325,0.172,0.286,0.300,0.169,0.251,-0.352,-0.784,0.559,1.232,2.973,1.848,Touching
-29.689,32.373,-60.013,-0.326,0.356,-0.659,0.313,0.392,0.353,-0.958,1.103,-0.535,8.000,1.000,0.000,-0.335,0.371,-0.895,0.304,0.305,0.328,0.304,0.305,0.315,0.031,-0.058,0.345,1.130,2.138,1.414,Touching
-26.852,39.001,-65.046,-0.295,0.429,-0.715,0.291,0.169,0.342,-0.987,0.394,-0.479,4.000,0.000,0.000,-0.123,0.386,-0.913,0.282,0.132,0.316,0.276,0.128,0.293,-0.193,0.846,0.321,1.220,3.201,1.494,Touching
-17.254,25.008,-81.003,-0.190,0.275,-0.890,0.207,0.155,0.293,-1.089,0.564,-0.329,0.000,0.000,0.000,-0.046,0.211,-0.964,0.187,0.122,0.223,0.150,0.103,0.188,-0.847,0.913,1.039,1.942,2.959,3.082,Touching
-32.264,39.931,-56.238,-0.358,0.444,-0.625,0.331,0.254,0.415,-0.924,0.572,-0.664,7.000,0.000,0.000,-0.241,0.422,-0.858,0.321,0.219,0.394,0.320,0.218,0.372,-0.100,0.620,0.361,1.198,2.087,1.316,Touching
-31.393,39.386,-53.374,-0.345,0.433,-0.587,0.327,0.221,0.432,-0.947,0.510,-0.737,4.000,0.000,1.000,-0.198,0.445,-0.757,0.316,0.187,0.405,0.311,0.187,0.398,-0.175,0.528,0.322,1.180,2.365,1.403,Touching
-19.616,31.681,-78.335,-0.216,0.348,-0.861,0.290,0.200,0.242,-1.344,0.575,-0.281,6.000,0.000,0.000,-0.046,0.247,-0.964,0.253,0.167,0.190,0.195,0.138,0.141,-1.049,1.202,1.523,2.268,2.905,3.790,Touching
-30.472,65.432,-39.357,-0.335,0.719,-0.432,0.320,0.091,0.329,-0.956,0.126,-0.761,7.000,0.000,2.000,-0.218,0.698,-0.476,0.307,0.066,0.309,0.304,0.062,0.307,-0.126,1.197,0.210,1.232,4.515,1.347,Touching
-16.963,68.210,-54.896,-0.188,0.758,-0.610,0.203,0.117,0.157,-1.076,0.154,-0.258,2.000,0.000,0.000,-0.106,0.708,-0.685,0.145,0.089,0.118,0.102,0.072,0.088,-1.991,1.263,1.848,5.624,3.919,5.181,Touching
-21.598,72.786,-46.273,-0.237,0.800,-0.508,0.268,0.219,0.085,-1.129,0.273,-0.167,2.000,0.000,0.000,-0.074,0.852,-0.505,0.230,0.149,0.062,0.188,0.127,0.062,-1.063,-1.542,0.021,2.514,4.844,2.738,Touching
-19.383,74.903,-41.048,-0.215,0.832,-0.456,0.264,0.130,0.208,-1.225,0.156,-0.456,3.000,0.000,2.000,-0.028,0.824,-0.564,0.240,0.092,0.176,0.199,0.092,0.144,-0.756,-0.706,0.997,1.748,3.762,2.502,Touching
